z6-20054,Port1,,Port2,,Port3,,Port4,,Port5,,Port6,,Port7,,Port8,
# Records: 4106,TEROS 21 Water Potential/Temp,,TEROS 21 Water Potential/Temp,,TEROS 21 Water Potential/Temp,,TEROS 21 Water Potential/Temp,,TEROS 21 Water Potential/Temp,,TEROS 21 Water Potential/Temp,,Battery,,Barometer,
Timestamps, kPa Matric Potential, ¡ÆC Soil Temperature, kPa Matric Potential, ¡ÆC Soil Temperature, kPa Matric Potential, ¡ÆC Soil Temperature, kPa Matric Potential, ¡ÆC Soil Temperature, kPa Matric Potential, ¡ÆC Soil Temperature, kPa Matric Potential, ¡ÆC Soil Temperature,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, ¡ÆC Logger Temperature
,,,,,,,,,,,,,,,,
2023-03-06 19:40:00,-0.2,7.6,-0.2,8,-0.5,8,-35685.8,4,-31.8,7.3,-24.8,8.5,32,6967,102.14,4.1
2023-03-06 19:50:00,-0.2,7.6,-0.2,7.9,-0.6,7.9,-37548.8,3.6,-31.8,7,-25,8.3,32,6968,102.14,3.6
2023-03-06 20:00:00,-0.2,7.6,-0.2,7.9,-0.6,7.9,-39399.9,3.3,-31.9,6.8,-25.1,8.1,32,6965,102.13,2.8
2023-03-06 20:10:00,-0.2,7.5,-0.2,7.8,-0.6,7.8,-41124,3,-31.9,6.5,-25.2,7.9,32,6968,102.13,2.2
2023-03-06 20:20:00,-0.2,7.5,-0.2,7.7,-0.6,7.8,-40859.7,2.7,-32,6.3,-25.3,7.8,32,6968,102.12,1.5
2023-03-06 20:30:00,-0.2,7.5,-0.2,7.7,-0.6,7.7,-41773,2.5,-32.1,6.1,-25.4,7.6,32,6967,102.12,1.1
2023-03-06 20:40:00,-0.2,7.5,-0.2,7.6,-0.6,7.7,-40916.2,2.3,-32.1,5.9,-25.6,7.4,31,6945,102.11,0.7
2023-03-06 20:50:00,-0.2,7.4,-0.2,7.5,-0.6,7.6,-41638.5,2.2,-32.1,5.7,-25.7,7.3,31,6951,102.11,0.3
2023-03-06 21:00:00,-0.2,7.4,-0.2,7.5,-0.6,7.6,-40991.7,2,-32.2,5.5,-25.8,7.1,31,6951,102.12,0
2023-03-06 21:10:00,-0.2,7.4,-0.2,7.4,-0.6,7.5,-43842.5,1.8,-32.2,5.4,-26,7,31,6950,102.12,-0.3
2023-03-06 21:20:00,-0.2,7.3,-0.2,7.3,-0.6,7.4,-43181.3,1.7,-32.2,5.2,-26.2,6.8,31,6951,102.12,-0.2
2023-03-06 21:30:00,-0.2,7.3,-0.2,7.2,-0.6,7.4,-43761.8,1.6,-32.2,5.1,-26.4,6.7,31,6954,102.1,-0.2
2023-03-06 21:40:00,-0.2,7.2,-0.2,7.2,-0.6,7.3,-44637.1,1.4,-32.2,5,-26.5,6.6,27,6831,102.11,-0.8
2023-03-06 21:50:00,-0.2,7.2,-0.2,7.1,-0.6,7.3,-45050.1,1.3,-32.3,4.8,-26.7,6.5,30,6924,102.13,-1.2
2023-03-06 22:00:00,-0.3,7.2,-0.2,7,-0.6,7.2,-46312.2,1.1,-32.3,4.6,-26.8,6.4,30,6928,102.13,-1.3
2023-03-06 22:10:00,-0.3,7.1,-0.2,7,-0.6,7.2,-46088.8,1,-32.3,4.5,-27,6.3,31,6930,102.13,-1.5
2023-03-06 22:20:00,-0.3,7.1,-0.2,6.9,-0.6,7.1,-44770.9,0.9,-32.3,4.4,-27.2,6.2,31,6931,102.13,-1.8
2023-03-06 22:30:00,-0.3,7,-0.2,6.8,-0.6,7,-46440.4,0.8,-32.4,4.3,-27.4,6,29,6897,102.14,-1.9
2023-03-06 22:40:00,-0.3,7,-0.2,6.8,-0.6,7,-47752.4,0.6,-32.4,4.2,-27.6,6,29,6899,102.14,-2.2
2023-03-06 22:50:00,-0.3,6.9,-0.2,6.7,-0.6,6.9,-48050.2,0.6,-32.4,4,-27.7,5.9,30,6904,102.15,-2.4
2023-03-06 23:00:00,-0.3,6.9,-0.2,6.6,-0.6,6.9,-44905.1,0.5,-32.4,4,-27.9,5.8,30,6902,102.15,-2.4
2023-03-06 23:10:00,-0.3,6.8,-0.2,6.6,-0.6,6.8,-46558.1,0.5,-32.4,3.9,-28.1,5.7,30,6905,102.15,-2.4
2023-03-06 23:20:00,-0.3,6.8,-0.2,6.5,-0.6,6.8,-46376.2,0.5,-32.4,3.8,-28.3,5.6,30,6909,102.14,-2.5
2023-03-06 23:30:00,-0.3,6.8,-0.2,6.4,-0.6,6.7,-48561.9,0.4,-32.5,3.7,-28.4,5.5,30,6910,102.14,-2.6
2023-03-06 23:40:00,-0.3,6.7,-0.2,6.4,-0.6,6.6,-44750.3,0.4,-32.5,3.7,-28.6,5.4,30,6907,102.14,-2.6
2023-03-06 23:50:00,-0.3,6.7,-0.2,6.3,-0.6,6.6,-44596,0.3,-32.5,3.6,-28.8,5.4,30,6910,102.14,-2.6
2023-03-07 00:00:00,-0.3,6.6,-0.2,6.3,-0.6,6.5,-43250.9,0.3,-32.5,3.5,-29,5.3,30,6913,102.14,-2.5
2023-03-07 00:10:00,-0.3,6.6,-0.2,6.2,-0.6,6.5,-44187.1,0.2,-32.5,3.4,-29.2,5.2,25,6763,102.14,-2.1
2023-03-07 00:20:00,-0.3,6.5,-0.2,6.2,-0.6,6.4,-44197.3,0.2,-32.5,3.4,-29.4,5.2,23,6707,102.13,-1.9
2023-03-07 00:30:00,-0.3,6.5,-0.2,6.1,-0.6,6.4,-45341.5,0.1,-32.5,3.3,-29.6,5.1,24,6723,102.13,-2.2
2023-03-07 00:40:00,-0.3,6.4,-0.2,6,-0.6,6.3,-45771.5,0.1,-32.5,3.2,-29.7,5,24,6736,102.14,-2.2
2023-03-07 00:50:00,-0.3,6.4,-0.2,6,-0.6,6.3,-43842.5,0.1,-32.5,3.2,-29.9,5,24,6741,102.14,-2.2
2023-03-07 01:00:00,-0.3,6.4,-0.2,5.9,-0.6,6.2,-43832.4,0,-32.5,3.1,-30.2,4.9,24,6749,102.13,-2.3
2023-03-07 01:10:00,-0.2,6.3,-0.2,5.9,-0.6,6.2,-44360.4,0,-32.6,3.1,-30.4,4.9,25,6755,102.12,-2.6
2023-03-07 01:20:00,-0.3,6.3,-0.2,5.8,-0.6,6.1,-44105.8,0,-32.6,3,-30.5,4.8,25,6759,102.11,-2.6
2023-03-07 01:30:00,-0.3,6.2,-0.2,5.8,-0.6,6.1,-44534.4,-0.1,-32.6,3,-30.7,4.8,25,6763,102.11,-2.6
2023-03-07 01:40:00,-0.2,6.2,-0.2,5.7,-0.6,6.1,-45268.4,-0.1,-32.6,2.9,-30.9,4.7,25,6764,102.11,-2.7
2023-03-07 01:50:00,-0.3,6.2,-0.2,5.7,-0.7,6,-46280.2,-0.2,-32.6,2.9,-31,4.7,25,6767,102.11,-2.6
2023-03-07 02:00:00,-0.3,6.1,-0.2,5.6,-0.6,6,-42354.1,-0.2,-32.6,2.8,-31.3,4.6,25,6771,102.1,-2.5
2023-03-07 02:10:00,-0.3,6.1,-0.2,5.6,-0.7,5.9,-44967.2,-0.2,-32.6,2.8,-31.4,4.6,25,6773,102.11,-2.5
2023-03-07 02:20:00,-0.3,6,-0.2,5.6,-0.7,5.9,-44065.2,0,-32.6,2.7,-31.6,4.5,25,6774,102.11,-2.5
2023-03-07 02:30:00,-0.3,6,-0.2,5.5,-0.7,5.8,-44709.1,0.2,-32.6,2.8,-31.8,4.5,25,6777,102.09,-2.4
2023-03-07 02:40:00,-0.3,6,-0.2,5.5,-0.7,5.8,-44370.6,0.5,-32.6,2.8,-32,4.5,25,6777,102.07,-2.2
2023-03-07 02:50:00,-0.3,5.9,-0.2,5.4,-0.7,5.8,-43490.6,0.5,-32.6,2.9,-32.1,4.4,25,6779,102.07,-2.2
2023-03-07 03:00:00,-0.3,5.9,-0.2,5.4,-0.7,5.7,-43590.9,0.3,-32.5,2.9,-32.3,4.4,26,6780,102.06,-2
2023-03-07 03:10:00,-0.3,5.9,-0.2,5.3,-0.7,5.7,-43161.4,0.2,-32.6,2.8,-32.4,4.4,26,6784,102.05,-1.8
2023-03-07 03:20:00,-0.3,5.8,-0.2,5.3,-0.7,5.6,-42726.3,0.3,-32.5,2.8,-32.7,4.4,26,6784,102.03,-1.9
2023-03-07 03:30:00,-0.3,5.8,-0.2,5.3,-0.7,5.6,-45268.4,0.2,-32.5,2.8,-32.8,4.3,26,6785,102.02,-1.9
2023-03-07 03:40:00,-0.3,5.8,-0.2,5.2,-0.7,5.6,-41256.8,0.2,-32.5,2.7,-32.9,4.3,26,6787,102.02,-1.7
2023-03-07 03:50:00,-0.3,5.7,-0.2,5.2,-0.7,5.5,-43161.4,0.1,-32.5,2.7,-33.1,4.3,26,6790,102,-2
2023-03-07 04:00:00,-0.3,5.7,-0.2,5.2,-0.7,5.5,-43530.7,0.1,-32.5,2.7,-33.2,4.2,26,6790,102,-2.1
2023-03-07 04:10:00,-0.3,5.7,-0.2,5.2,-0.7,5.5,-42736.2,0,-32.5,2.6,-33.5,4.2,26,6792,101.99,-2.1
2023-03-07 04:20:00,-0.3,5.7,-0.2,5.1,-0.8,5.5,-42062.5,0,-32.6,2.6,-33.5,4.2,25,6771,101.99,-2
2023-03-07 04:30:00,-0.3,5.6,-0.2,5.1,-0.8,5.4,-44289,0.2,-32.5,2.6,-33.7,4.1,25,6776,101.99,-1.7
2023-03-07 04:40:00,-0.3,5.6,-0.2,5.1,-0.8,5.4,-41152.4,0.3,-32.5,2.6,-33.8,4.1,26,6780,101.99,-1.8
2023-03-07 04:50:00,-0.3,5.6,-0.2,5,-0.8,5.4,-42598.6,0.3,-32.5,2.6,-34,4.1,26,6781,101.99,-1.7
2023-03-07 05:00:00,-0.3,5.5,-0.2,5,-0.8,5.3,-40709.5,0.4,-32.5,2.6,-34.2,4.1,26,6784,101.99,-1.3
2023-03-07 05:10:00,-0.3,5.5,-0.2,5,-0.8,5.3,-37264.5,0.7,-32.5,2.6,-34.3,4,26,6784,101.99,-1.1
2023-03-07 05:20:00,-0.3,5.5,-0.2,5,-0.8,5.3,-37696,0.9,-32.5,2.7,-34.4,4,25,6760,101.98,-1
2023-03-07 05:30:00,-0.3,5.5,-0.2,4.9,-0.8,5.3,-37896.2,0.9,-32.4,2.8,-34.6,4,25,6764,101.99,-0.9
2023-03-07 05:40:00,-0.3,5.4,-0.2,4.9,-0.9,5.2,-36727.8,1.1,-32.4,2.8,-34.7,4,25,6764,101.99,-0.6
2023-03-07 05:50:00,-0.3,5.4,-0.2,4.9,-0.9,5.2,-35916.6,1.2,-32.4,2.9,-34.8,4,25,6770,101.99,-0.6
2023-03-07 06:00:00,-0.3,5.4,-0.2,4.9,-0.9,5.2,-36491.8,1.1,-32.4,2.9,-35.1,4,25,6774,101.99,-0.6
2023-03-07 06:10:00,-0.3,5.4,-0.2,4.8,-0.9,5.2,-39282.2,0.9,-32.4,2.9,-35.1,4,25,6773,101.99,-0.6
2023-03-07 06:20:00,-0.3,5.3,-0.2,4.8,-0.9,5.2,-38931,0.7,-32.4,2.8,-35.2,4,25,6777,102,-0.6
2023-03-07 06:30:00,-0.3,5.3,-0.2,4.8,-0.9,5.2,-36846.4,0.9,-32.4,2.8,-35.4,4,25,6777,102.01,-0.4
2023-03-07 06:40:00,-0.3,5.3,-0.2,4.8,-0.9,5.1,-35776.3,1.1,-32.4,2.8,-35.5,4,25,6761,102.01,-0.4
2023-03-07 06:50:00,-0.3,5.3,-0.2,4.8,-0.9,5.1,-35383.1,1,-32.4,2.8,-35.6,4,25,6765,102.02,-0.2
2023-03-07 07:00:00,-0.3,5.3,-0.2,4.7,-0.9,5.1,-35334.2,1.3,-32.4,2.8,-35.7,4,25,6769,102.02,0.6
2023-03-07 07:10:00,-0.3,5.2,-0.2,4.7,-0.9,5.1,-34402.9,1.3,-32.4,2.9,-36,4,25,6753,102.02,0.7
2023-03-07 07:20:00,-0.3,5.2,-0.2,4.7,-0.9,5.1,-35374.9,1.6,-32.4,2.9,-36,4,25,6758,102.04,1
2023-03-07 07:30:00,-0.3,5.2,-0.2,4.7,-1,5,-34761.3,1.7,-32.4,3,-36,4,25,6760,102.04,1
2023-03-07 07:40:00,-0.3,5.2,-0.2,4.7,-1,5,-34801.3,1.9,-32.4,3.1,-36.1,4,25,6764,102.04,0.9
2023-03-07 07:50:00,-0.3,5.2,-0.2,4.7,-1,5,-31462.7,2.3,-32.4,3.1,-36.3,4,25,6765,102.05,1.1
2023-03-07 08:00:00,-0.3,5.2,-0.2,4.7,-1,5,-31088.2,2.9,-32.5,3.3,-36.4,4,25,6769,102.07,1.4
2023-03-07 08:10:00,-0.3,5.2,-0.2,4.7,-1,5,-29579.8,3.7,-32.5,3.5,-36.6,4.1,25,6771,102.08,2
2023-03-07 08:20:00,-0.3,5.2,-0.2,4.7,-1,5,-27170.4,4.6,-32.5,3.7,-36.7,4.1,25,6774,102.09,2.8
2023-03-07 08:30:00,-0.3,5.2,-0.3,4.6,-1,5,-25327.7,5.6,-32.5,4,-36.8,4.2,25,6758,102.11,3.8
2023-03-07 08:40:00,-0.3,5.1,-0.3,4.6,-1,5,-23211.1,6.8,-32.5,4.4,-36.7,4.3,25,6761,102.12,4.8
2023-03-07 08:50:00,-0.3,5.1,-0.3,4.7,-1,5,-22166.4,8,-32.5,4.8,-36.8,4.4,25,6765,102.13,6
2023-03-07 09:00:00,-0.3,5.1,-0.3,4.7,-1.1,4.9,-20558.7,9.3,-32.6,5.3,-36.9,4.5,25,6771,102.14,7.3
2023-03-07 09:10:00,-0.3,5.1,-0.3,4.7,-1.1,4.9,-18646.4,10.6,-32.6,5.8,-37,4.7,25,6761,102.14,8.7
2023-03-07 09:20:00,-0.3,5.1,-0.3,4.7,-1.1,5,-17583.1,12,-32.6,6.3,-36.9,4.9,25,6769,102.15,10
2023-03-07 09:30:00,-0.3,5.1,-0.3,4.7,-1.1,5,-16229.1,13.5,-32.6,6.8,-37,5.1,25,6771,102.15,11.4
2023-03-07 09:40:00,-0.3,5.1,-0.3,4.8,-1.1,5,-15282.5,14.8,-32.7,7.4,-37.1,5.3,26,6780,102.15,12.5
2023-03-07 09:50:00,-0.3,5.1,-0.3,4.8,-1.1,5,-14859.2,16.1,-32.7,8,-37,5.5,26,6789,102.14,13.7
2023-03-07 10:00:00,-0.3,5.1,-0.3,4.8,-1.1,5,-14305.3,17.3,-32.7,8.5,-37,5.8,26,6793,102.14,14.6
2023-03-07 10:10:00,-0.3,5.1,-0.3,4.9,-1.2,5.1,-14407.7,18.2,-32.8,9,-36.8,6,26,6799,102.13,15.5
2023-03-07 10:20:00,-0.3,5.2,-0.3,5,-1.2,5.1,-13896.2,19,-32.9,9.5,-36.7,6.3,26,6805,102.12,16.1
2023-03-07 10:30:00,-0.3,5.2,-0.3,5,-1.2,5.2,-13399.7,19.7,-33,9.9,-36.6,6.6,27,6811,102.11,16.7
2023-03-07 10:40:00,-0.3,5.2,-0.3,5.1,-1.2,5.2,-12726.1,20.6,-33.1,10.4,-36.5,6.8,26,6805,102.11,17.3
2023-03-07 10:50:00,-0.3,5.2,-0.3,5.2,-1.2,5.3,-12882.4,21.3,-33.2,10.8,-36.3,7.1,27,6816,102.09,17.8
2023-03-07 11:00:00,-0.3,5.3,-0.3,5.2,-1.3,5.3,-12832,21.9,-33.3,11.2,-35.9,7.4,27,6820,102.08,18.1
2023-03-07 11:10:00,-0.3,5.3,-0.3,5.3,-1.3,5.4,-12316.7,22.4,-33.5,11.6,-35.8,7.6,27,6813,102.06,18.5
2023-03-07 11:20:00,-0.3,5.4,-0.3,5.4,-1.3,5.5,-12105.9,23,-33.6,11.9,-35.6,7.8,27,6821,102.05,18.8
2023-03-07 11:30:00,-0.3,5.4,-0.3,5.5,-1.4,5.6,-12066.9,23.6,-33.8,12.2,-35.3,8.1,27,6830,102.05,19.2
2023-03-07 11:40:00,-0.3,5.5,-0.3,5.6,-1.4,5.7,-11800.4,24.1,-34,12.6,-35.2,8.4,27,6839,102.04,19.6
2023-03-07 11:50:00,-0.3,5.5,-0.4,5.8,-1.4,5.8,-11863,24.7,-34.2,13,-35,8.6,28,6847,102.04,20
2023-03-07 12:00:00,-0.3,5.6,-0.4,5.9,-1.4,5.9,-11708.3,25.5,-34.4,13.4,-34.7,8.8,28,6852,102.03,20.4
2023-03-07 12:10:00,-0.3,5.6,-0.4,6,-1.4,6,-11531.8,26.2,-34.5,13.8,-34.5,9.1,28,6859,102.01,20.9
2023-03-07 12:20:00,-0.3,5.7,-0.4,6.1,-1.4,6,-10834.2,26.8,-34.7,14.2,-34.1,9.4,27,6828,101.99,21.3
2023-03-07 12:30:00,-0.3,5.8,-0.4,6.2,-1.5,6.2,-11000.1,27.4,-35,14.5,-34,9.6,28,6844,101.98,21.7
2023-03-07 12:40:00,-0.3,5.9,-0.4,6.3,-1.5,6.2,-11220.1,27.7,-35.1,14.9,-33.6,9.9,28,6853,101.96,22.1
2023-03-07 12:50:00,-0.3,5.9,-0.4,6.4,-1.5,6.4,-11099.3,27.6,-35.4,15.2,-33.4,10.2,28,6860,101.94,22.4
2023-03-07 13:00:00,-0.3,6,-0.4,6.6,-1.5,6.5,-10942,27.2,-35.6,15.4,-33.1,10.4,28,6869,101.94,22.7
2023-03-07 13:10:00,-0.3,6.1,-0.4,6.7,-1.6,6.6,-11879.4,25.5,-35.8,15.5,-32.8,10.6,29,6876,101.92,22.6
2023-03-07 13:20:00,-0.3,6.2,-0.4,6.8,-1.6,6.7,-12679.3,23.6,-36.1,15.3,-32.5,10.7,29,6880,101.92,22.2
2023-03-07 13:30:00,-0.3,6.3,-0.4,6.9,-1.6,6.8,-13289.1,22.4,-36.3,15,-32.2,10.8,28,6855,101.92,21.7
2023-03-07 13:40:00,-0.3,6.4,-0.4,7,-1.7,6.9,-13449.2,21.6,-36.5,14.7,-32,10.8,28,6867,101.92,21.3
2023-03-07 13:50:00,-0.3,6.4,-0.4,7.2,-1.7,7,-13877,21.3,-36.6,14.5,-31.7,10.8,28,6869,101.91,21
2023-03-07 14:00:00,-0.3,6.5,-0.4,7.3,-1.7,7.1,-13680.3,21.2,-36.9,14.4,-31.5,10.8,29,6876,101.9,20.8
2023-03-07 14:10:00,-0.3,6.6,-0.4,7.4,-1.7,7.2,-14118.7,20.9,-37.1,14.3,-31.2,10.8,28,6855,101.9,20.6
2023-03-07 14:20:00,-0.3,6.7,-0.4,7.5,-1.7,7.3,-14450.9,20.5,-37.2,14.2,-30.9,10.8,29,6873,101.89,20.4
2023-03-07 14:30:00,-0.3,6.8,-0.4,7.6,-1.7,7.4,-14821.6,20.5,-37.3,14.2,-30.8,10.8,29,6878,101.88,20.3
2023-03-07 14:40:00,-0.3,6.8,-0.4,7.6,-1.7,7.5,-14948.4,20.5,-37.6,14.1,-30.6,10.8,29,6884,101.88,20.3
2023-03-07 14:50:00,-0.3,6.9,-0.4,7.7,-1.8,7.5,-14903.7,20,-37.7,14.1,-30.4,10.8,29,6888,101.88,20.1
2023-03-07 15:00:00,-0.3,7,-0.4,7.8,-1.8,7.6,-14381.2,19.8,-37.9,14,-30.3,10.8,29,6888,101.88,19.9
2023-03-07 15:10:00,-0.3,7,-0.4,7.8,-1.8,7.7,-14866,19.3,-38.2,13.9,-30,10.8,29,6875,101.88,19.7
2023-03-07 15:20:00,-0.3,7.1,-0.5,7.9,-1.8,7.7,-15017.4,19.3,-38.2,13.8,-29.9,10.8,29,6881,101.88,19.6
2023-03-07 15:30:00,-0.3,7.2,-0.5,8,-1.8,7.8,-15480.9,19.8,-38.3,13.8,-29.6,10.8,29,6886,101.89,19.7
2023-03-07 15:40:00,-0.3,7.2,-0.5,8,-1.8,7.9,-15111.1,20.2,-38.7,14,-29.5,10.8,29,6888,101.89,19.8
2023-03-07 15:50:00,-0.3,7.3,-0.5,8.1,-1.8,7.9,-15289.6,20.3,-38.8,14,-29.3,10.9,29,6891,101.89,19.8
2023-03-07 16:00:00,-0.3,7.3,-0.5,8.1,-1.9,7.9,-15226.3,20.1,-39,14.1,-29.3,11,29,6897,101.89,19.8
2023-03-07 16:10:00,-0.3,7.4,-0.5,8.2,-1.8,8,-15272,19.7,-39.2,14.1,-29.1,11,30,6900,101.89,19.7
2023-03-07 16:20:00,-0.3,7.4,-0.5,8.2,-1.9,8,-15104.1,19.3,-39.3,14,-29,11,30,6901,101.88,19.6
2023-03-07 16:30:00,-0.3,7.4,-0.5,8.3,-1.9,8.1,-15480.9,18.7,-39.6,14,-28.9,11,29,6890,101.88,19.4
2023-03-07 16:40:00,-0.3,7.5,-0.5,8.3,-1.9,8.1,-15667.3,18.2,-39.8,13.8,-28.7,11,29,6892,101.89,19.2
2023-03-07 16:50:00,-0.3,7.5,-0.5,8.3,-1.9,8.2,-15995.4,17.6,-40,13.7,-28.6,11,29,6895,101.9,19
2023-03-07 17:00:00,-0.3,7.6,-0.5,8.4,-1.9,8.2,-16990.1,17,-40.1,13.5,-28.5,11,29,6898,101.9,18.7
2023-03-07 17:10:00,-0.3,7.6,-0.5,8.4,-1.9,8.2,-16834.3,16.3,-40.3,13.3,-28.4,11,30,6903,101.9,18.3
2023-03-07 17:20:00,-0.3,7.7,-0.5,8.4,-2,8.3,-17123.6,15.6,-40.6,13,-28.4,10.9,30,6903,101.91,17.9
2023-03-07 17:30:00,-0.3,7.7,-0.5,8.5,-2,8.3,-18577.9,15.1,-40.7,12.8,-28.2,10.8,29,6884,101.92,17.5
2023-03-07 17:40:00,-0.3,7.7,-0.5,8.5,-1.9,8.3,-19431,14.4,-40.8,12.6,-28.2,10.7,29,6888,101.93,17.1
2023-03-07 17:50:00,-0.3,7.8,-0.5,8.5,-2,8.3,-19538.7,13.7,-40.9,12.3,-28.2,10.6,29,6890,101.93,16.6
2023-03-07 18:00:00,-0.3,7.8,-0.5,8.5,-2,8.4,-20016.8,13,-41,12,-28.1,10.5,29,6894,101.94,16.1
2023-03-07 18:10:00,-0.3,7.8,-0.6,8.5,-1.9,8.4,-21907.6,12.4,-41.1,11.7,-28,10.4,29,6895,101.94,15.6
2023-03-07 18:20:00,-0.3,7.8,-0.6,8.5,-2,8.4,-23008.9,11.7,-41.3,11.4,-28,10.3,29,6897,101.95,15
2023-03-07 18:30:00,-0.3,7.9,-0.6,8.5,-2,8.4,-22940.1,11,-41.4,11.1,-28,10.2,29,6897,101.95,14.4
2023-03-07 18:40:00,-0.3,7.9,-0.6,8.5,-2,8.4,-22735,10.4,-41.5,10.8,-28,10,29,6884,101.95,14
2023-03-07 18:50:00,-0.3,7.9,-0.6,8.5,-2,8.4,-25141.7,9.9,-41.7,10.5,-28,9.9,29,6885,101.96,13.4
2023-03-07 19:00:00,-0.3,7.9,-0.6,8.5,-2,8.4,-26503,9.2,-41.8,10.2,-28.1,9.7,29,6886,101.96,12.8
2023-03-07 19:10:00,-0.3,7.9,-0.6,8.5,-2,8.4,-27478.7,8.6,-42,9.9,-28.1,9.6,29,6888,101.97,12.2
2023-03-07 19:20:00,-0.3,7.9,-0.6,8.5,-2,8.4,-27447,8.1,-42.1,9.6,-28.2,9.4,28,6859,101.97,11.6
2023-03-07 19:30:00,-0.3,7.9,-0.6,8.5,-2,8.4,-28365.8,7.5,-42.2,9.2,-28.3,9.3,29,6873,101.98,11
2023-03-07 19:40:00,-0.3,7.9,-0.6,8.4,-2,8.3,-29634.4,7,-42.3,8.9,-28.4,9.1,29,6876,101.99,10.5
2023-03-07 19:50:00,-0.3,7.9,-0.6,8.4,-2,8.3,-29791.7,6.6,-42.5,8.7,-28.5,9,29,6875,101.98,9.8
2023-03-07 20:00:00,-0.3,7.9,-0.6,8.4,-2,8.3,-30095.1,6.3,-42.6,8.4,-28.6,8.8,29,6878,101.98,8.8
2023-03-07 20:10:00,-0.3,7.9,-0.6,8.3,-2,8.3,-31426.5,5.9,-42.7,8.2,-28.6,8.6,28,6863,101.98,8.2
2023-03-07 20:20:00,-0.3,7.9,-0.6,8.3,-2,8.2,-33204.4,5.5,-42.8,7.9,-28.8,8.5,28,6864,101.98,7.6
2023-03-07 20:30:00,-0.3,7.9,-0.6,8.2,-1.9,8.2,-34490.2,5.2,-42.9,7.7,-29,8.4,28,6864,101.99,7
2023-03-07 20:40:00,-0.3,7.9,-0.6,8.2,-2,8.2,-32831.9,5,-42.9,7.5,-29,8.2,28,6866,102,6.7
2023-03-07 20:50:00,-0.3,7.9,-0.6,8.1,-2,8.1,-33473.1,5,-43,7.3,-29.2,8.1,28,6867,102,6.4
2023-03-07 21:00:00,-0.3,7.8,-0.6,8.1,-2,8.1,-34585.6,4.8,-43.1,7.2,-29.3,8,28,6864,102,5.7
2023-03-07 21:10:00,-0.3,7.8,-0.6,8,-2,8.1,-35301.7,4.5,-43.1,7,-29.5,7.9,28,6843,102.01,5
2023-03-07 21:20:00,-0.3,7.8,-0.6,8,-2,8,-38088.6,4.4,-43.2,6.8,-29.7,7.8,28,6843,102.01,4.7
2023-03-07 21:30:00,-0.3,7.8,-0.6,7.9,-2,8,-34737.3,4.2,-43.3,6.7,-29.8,7.6,28,6849,102.02,4.4
2023-03-07 21:40:00,-0.3,7.7,-0.6,7.9,-2,7.9,-34229.1,4,-43.4,6.6,-30,7.5,28,6847,102.02,4.3
2023-03-07 21:50:00,-0.3,7.7,-0.7,7.8,-2,7.9,-36299.1,3.8,-43.4,6.4,-30.1,7.4,28,6850,102.02,3.8
2023-03-07 22:00:00,-0.3,7.7,-0.7,7.8,-2,7.8,-36846.4,3.6,-43.4,6.3,-30.2,7.3,28,6849,102.02,3.3
2023-03-07 22:10:00,-0.3,7.6,-0.7,7.7,-2,7.8,-36349.3,3.4,-43.5,6.1,-30.5,7.2,28,6850,102.02,3
2023-03-07 22:20:00,-0.3,7.6,-0.7,7.6,-2,7.7,-36542.3,3.2,-43.6,6,-30.7,7.1,27,6828,102.03,2.6
2023-03-07 22:30:00,-0.3,7.6,-0.7,7.6,-2,7.7,-36948.4,3.2,-43.6,5.9,-30.9,7,27,6834,102.03,2.5
2023-03-07 22:40:00,-0.3,7.5,-0.7,7.5,-2,7.6,-36525.4,3.1,-43.6,5.8,-31,6.9,27,6834,102.02,2.4
2023-03-07 22:50:00,-0.3,7.5,-0.7,7.5,-2,7.6,-39463.5,2.9,-43.7,5.6,-31.3,6.8,27,6834,102.02,2
2023-03-07 23:00:00,-0.3,7.5,-0.7,7.4,-2,7.6,-38441.1,2.8,-43.7,5.5,-31.4,6.8,27,6837,102.02,1.7
2023-03-07 23:10:00,-0.3,7.4,-0.7,7.4,-2,7.5,-40643.9,2.6,-43.8,5.4,-31.6,6.7,27,6837,102.02,1.5
2023-03-07 23:20:00,-0.3,7.4,-0.7,7.3,-2,7.4,-42004.5,2.4,-43.8,5.3,-31.8,6.6,27,6837,102.02,1.4
2023-03-07 23:30:00,-0.3,7.3,-0.7,7.2,-2.1,7.4,-41878.9,2.3,-43.8,5.2,-32,6.5,27,6836,102.02,1.4
2023-03-07 23:40:00,-0.3,7.3,-0.7,7.2,-2.1,7.4,-40690.7,2.1,-43.8,5.1,-32.2,6.4,27,6836,102.02,1.2
2023-03-07 23:50:00,-0.3,7.3,-0.7,7.1,-2.1,7.3,-42043.2,2,-43.8,5,-32.4,6.3,27,6836,102.02,1.2
2023-03-08 00:00:00,-0.3,7.2,-0.7,7.1,-2.1,7.3,-42373.6,1.9,-43.8,4.9,-32.6,6.3,27,6835,102.02,0.7
2023-03-08 00:10:00,-0.3,7.2,-0.7,7,-2.1,7.2,-40662.6,1.8,-43.8,4.8,-32.9,6.2,22,6686,102.03,0.6
2023-03-08 00:20:00,-0.3,7.2,-0.7,7,-2.1,7.2,-42052.9,1.7,-43.8,4.7,-33,6.1,23,6690,102.03,0.6
